Plot_ID,AOS_year,AOS_pest,AOS_severity,Burn_status,dNBR_count,dNBR_mean,dNBR_median,dNBR_min,dNBR_max,dNBR_range,Fire_ID,Fire_Name,CBI_A,CBI_B,CBI_C,CBC_D,CBI_US,CBI_OS,CBI_TOT,Elevation,Aspect,Slope_%,UTM_E,UTM_N,UTM_Zone,Sam_SPEC_CD_1,Sam_SPEC_PCT_1,Sam_SPEC_CD_2,Sam_SPEC_PCT_2,Sam_SPEC_CD_3,Sam_SPEC_PCT_3,satellite,PLI_PC,SX_PC,BL_PC,FDI_PC,SB_PC,SE_PC,AT_PC,ACT_PC,conifer_PC,broadleaf_PC,CBI_dNBR_VRI_March2021_csv_new_test,CBI_dNBR_VRI_March2021_csv_AOS_YEAR,CBI_dNBR_VRI_March2021_csv_AOS_FHF,CBI_dNBR_VRI_March2021_csv_AOS_SEV,BUFF_DIST,FEATURE_ID,MAP_ID,POLYGON_ID,OPENING_IND,POLYGON_AREA,SURFACE_EXPRESSION,MODIFYING_PROCESS,SITE_POSITION_MESO,SOIL_NUTRIENT_REGIME,BCLCS_LEVEL_2,BCLCS_LEVEL_3,BCLCS_LEVEL_4,BCLCS_LEVEL_5,REFERENCE_YEAR,ATTRIBUTION_BASE_DATE,PROJECTED_DATE,SHRUB_HEIGHT,SHRUB_CROWN_CLOSURE,SHRUB_COVER_PATTERN,HERB_COVER_TYPE,HERB_COVER_PATTERN,HERB_COVER_PCT,BRYOID_COVER_PCT,NON_VEG_COVER_PATTERN_1,NON_VEG_COVER_PCT_1,NON_VEG_COVER_TYPE_1,NON_VEG_COVER_PATTERN_2,NON_VEG_COVER_PCT_2,NON_VEG_COVER_TYPE_2,NON_VEG_COVER_PATTERN_3,NON_VEG_COVER_PCT_3,NON_VEG_COVER_TYPE_3,NON_VEG_COVER_SUM,LAND_COVER_CLASS_CD_1,EST_COVERAGE_PCT_1,SOIL_MOISTURE_REGIME_1,LAND_COVER_CLASS_CD_2,EST_COVERAGE_PCT_2,SOIL_MOISTURE_REGIME_2,LAND_COVER_CLASS_CD_3,EST_COVERAGE_PCT_3,SOIL_MOISTURE_REGIME_3,ORG_UNIT_CODE,BEC_ZONE_CODE,BEC_SUBZONE,BEC_VARIANT,BEC_PHASE,EARLIEST_NONLOGGING_DIST_TYPE,EARLIEST_NONLOGGING_DIST_DATE,STAND_PERCENTAGE_DEAD,FREE_TO_GROW_IND,HARVEST_DATE,QUAD_DIAM_125,EST_SITE_INDEX_SPECIES_CD,EST_SITE_INDEX,CROWN_CLOSURE,CROWN_CLOSURE_CLASS_CD,SITE_INDEX,BASAL_AREA,VRI_LIVE_STEMS_PER_HA,VRI_DEAD_STEMS_PER_HA,TREE_COVER_PATTERN,VERTICAL_COMPLEXITY,SPECIES_CD_1,SPECIES_PCT_1,SPECIES_CD_2,SPECIES_PCT_2,SPECIES_CD_3,SPECIES_PCT_3,SPECIES_CD_4,SPECIES_PCT_4,SPECIES_CD_5,SPECIES_PCT_5,SPECIES_CD_6,SPECIES_PCT_6,PROJ_AGE_1,PROJ_AGE_CLASS_CD_1,PROJ_AGE_2,PROJ_AGE_CLASS_CD_2,PROJ_HEIGHT_1,PROJ_HEIGHT_CLASS_CD_1,PROJ_HEIGHT_2,PROJ_HEIGHT_CLASS_CD_2,LIVE_VOL_PER_HA_SPP1_125,LIVE_VOL_PER_HA_SPP2_125,LIVE_VOL_PER_HA_SPP3_125,LIVE_VOL_PER_HA_SPP4_125,LIVE_STAND_VOLUME_125,DEAD_STAND_VOLUME_125,WHOLE_STEM_BIOMASS_PER_HA,BRANCH_BIOMASS_PER_HA,FOLIAGE_BIOMASS_PER_HA,BARK_BIOMASS_PER_HA
BS116,2003,IBM,L,High,7,0.830976009,0.806017995,0.749530911,0.950996995,0.201466084,R11796,Verdun,2.75,2.63,2.75,2.1,2.71,2.1,2.53,1010.420593,126,15,327249,5970939,10,PLI,70,SX,30, ,0,Sentinel 2,70,30,0,0,0,0,0,0,100,0,100,2003,IBM,L,30,13292769,093F082,26378672,Y,15.7,N,N,M,C,T,U,TC,SP,2008,2016-01-06,2016-01-01,0.5,30,3,HF,3,50,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,2007-07-01,,PLI,19,10,1,19,0,1516,0,9,1,PLI,70,SX,30,,,,,,,,,9,1,9,1,2,1,0.5,1,,,,,,,,,,
BS116,2003,IBM,L,High,7,0.830976009,0.806017995,0.749530911,0.950996995,0.201466084,R11796,Verdun,2.75,2.63,2.75,2.1,2.71,2.1,2.53,1010.420593,126,15,327249,5970939,10,PLI,70,SX,30, ,0,Sentinel 2,70,30,0,0,0,0,0,0,100,0,100,2003,IBM,L,30,13445691,093F082,27929206,Y,104.9,N,N,M,C,T,U,TC,OP,2013,2015-12-06,2016-01-01,1,5,3,HF,3,5,,2,3,RZ,,,,,,,3,TC,100,4,,,,,,,DND,SBS,dk,,,,,,Y,1983-09-30,15.607,PLI,21,60,6,21,15.012361,1448,3,9,1,PLI,75,SX,15,BL,5,AT,5,,,,,29,2,29,2,12.7,2,11,2,27.509,0,1.361,0.836,29.706,,29.535,3.74,3.015,3.19
BS117,2006,IBM,L,Medium,7,0.589650209,0.592314124,0.443312436,0.745614052,0.302301615,R11796,Verdun,2.4,2.63,2.88,2.1,2.62,2.1,2.47,961.901001,68,5,327031,5967186,10,SB,70,SX,30, ,0,Sentinel 2,0,30,0,0,70,0,0,0,100,0,100,2006,IBM,L,30,13291995,093F082,25526796,N,19.7,P,N,F,C,N,W,ST,DE,2012,2016-01-05,2016-01-01,2.2,70,2,HG,3,15,,3,5,LA,,,,,,,5,ST,70,7,TC,30,7,,,,DND,SBS,dk,,,,,,N,,15.68,,,7,1,5.1,2.02114,199,20,3,3,SB,70,SX,30,,,,,,,,,164,8,164,8,11.8,2,26.4,3,1.81,0.776,,,2.586,,2.903,0.576,0.304,0.321
BS117,2006,IBM,L,Medium,7,0.589650209,0.592314124,0.443312436,0.745614052,0.302301615,R11796,Verdun,2.4,2.63,2.88,2.1,2.62,2.1,2.47,961.901001,68,5,327031,5967186,10,SB,70,SX,30, ,0,Sentinel 2,0,30,0,0,70,0,0,0,100,0,100,2006,IBM,L,30,13292260,093F082,26986491,N,1.1,N,N,T,D,T,U,TC,OP,2012,2016-01-05,2016-01-01,1.5,15,3,HG,3,10,,,,,,,,,,,0,TC,100,6,,,,,,,DND,SBS,dk,,,,,,N,,25.44,,,40,4,12.2,38.632191,834,10,3,3,SX,100,,,,,,,,,,,164,8,,,27.4,3,,,270.527,,,,270.527,,121.819,24.161,12.761,13.457
BS118,2006,IBM,M,Medium,7,0.320271539,0.297469795,0.247437865,0.444587648,0.197149783,R11796,Verdun,2.17,2,1.63,1.3,1.91,1.3,1.72,982.923035,23,15,306295,5970263,10,PLI,50,SX,40,AT,10,Sentinel 2,50,40,0,0,0,0,10,0,90,10,100,2006,IBM,M,30,13531095,093F081,5927701,Y,10.8,M,N,M,B,T,U,TC,SP,2015,2015-12-18,2016-01-01,0.5,30,3,HF,3,50,,2,2,RZ,,,,,,,2,TC,100,3,,,,,,,DND,SBS,dk,,,,,,N,2005-08-10,,PLI,20,11,1,20,0,2455,0,9,1,PLI,50,SX,40,AT,10,,,,,,,9,1,9,1,2,1,0.7,1,,,,,,,,,,
BS118,2006,IBM,M,Medium,7,0.320271539,0.297469795,0.247437865,0.444587648,0.197149783,R11796,Verdun,2.17,2,1.63,1.3,1.91,1.3,1.72,982.923035,23,15,306295,5970263,10,PLI,50,SX,40,AT,10,Sentinel 2,50,40,0,0,0,0,10,0,90,10,100,2006,IBM,M,30,13390929,093F081,4357715,N,8.5,M,N,M,C,T,U,TB,OP,2012,2016-02-15,2016-01-01,0.5,20,6,HE,3,15,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,dk,,,,,,N,,23.21,,,45,4,15.4,31.03187,719,200,9,3,AT,80,SX,20,,,,,,,,,94,5,104,6,21.4,3,22.7,3,105.207,43.651,,,148.858,,104.938,18.498,5.009,20.932
BS119,2008,IBM,T,High,7,0.687777677,0.668197513,0.482814461,0.941805422,0.458990961,R21721,Nadina,2.63,2.63,2.63,2,2.63,2,2.44,962.115601,2,5,681138,5979005,9,AT,80,SX,20, ,0,Sentinel 2,0,20,0,0,0,0,80,0,20,80,100,2008,IBM,T,30,13378398,9.30E+101,89943294,N,5.4,N,N,M,C,T,U,TB,OP,2012,2016-03-24,2016-01-01,2.5,45,8,,,,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,25.209,,,40,4,17.5,25.87636,534,25,8,3,AT,80,SX,20,,,,,,,,,99,5,99,5,24.4,3,22.7,3,105.743,37.017,,,142.76,,100.705,17.699,4.67,20.301
BS120,2008,IBM,T,Medium,7,0.233910633,0.230620503,0.139967263,0.357568324,0.217601061,R21721,Nadina,2.2,2.38,1.75,2.1,2.12,2.1,2.11,860.551025,14,15,681005,5979071,9,AT,80,SX,20, ,0,Sentinel 2,0,20,0,0,0,0,80,0,20,80,100,2008,IBM,T,30,13378398,9.30E+101,89943294,N,5.4,N,N,M,C,T,U,TB,OP,2012,2016-03-24,2016-01-01,2.5,45,8,,,,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,25.209,,,40,4,17.5,25.87636,534,25,8,3,AT,80,SX,20,,,,,,,,,99,5,99,5,24.4,3,22.7,3,105.743,37.017,,,142.76,,100.705,17.699,4.67,20.301
BS120,2008,IBM,T,Medium,7,0.233910633,0.230620503,0.139967263,0.357568324,0.217601061,R21721,Nadina,2.2,2.38,1.75,2.1,2.12,2.1,2.11,860.551025,14,15,681005,5979071,9,AT,80,SX,20, ,0,Sentinel 2,0,20,0,0,0,0,80,0,20,80,100,2008,IBM,T,30,13377988,9.30E+101,89433211,N,9.5,N,N,M,C,T,U,TC,SP,2012,2016-03-24,2016-01-01,4,75,8,HF,3,10,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,23.76,,,10,1,13.9,7.18238,179,25,8,3,SX,95,AT,5,,,,,,,,,114,6,114,6,23.6,3,26.4,3,47.57,2.281,,,49.851,,23.244,4.564,2.315,2.755
BS121,2014,ID6,L,Medium,7,0.447095671,0.472889185,0.247303218,0.575883687,0.328580469,R21721,Nadina,2.25,2.25,2.38,1.8,2.29,1.8,2.15,848.197205,156,20,673888,5980965,9,AT,95,SX,5, ,0,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2014,ID6,L,30,13377723,9.30E+101,48184567,N,3,N,N,M,C,T,U,TB,OP,2012,2016-01-26,2016-01-01,0.3,15,3,HE,3,15,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,dk,,,,,,N,,22.089,,,35,3,13.9,16.724621,444,5,8,3,AT,95,SX,5,,,,,,,,,114,6,184,8,21.3,3,32.3,4,59.507,8.574,,,68.081,,59.406,10.279,2.337,12.629
BS122,2006,IBM,M,Medium,7,0.303083181,0.311821401,0.230867743,0.405492216,0.174624473,R21721,Nadina,1.13,1.63,1.38,0.3,1.38,0.3,1.06,956.25592,66,5,676194,5980936,9,AT,95,SX,5, ,0,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,M,30,13378147,9.30E+101,61414486,N,5.4,N,N,M,C,T,U,TB,SP,2012,2016-01-21,2016-01-01,0.5,15,3,HE,8,35,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,dk,,,,,,N,,29.394,,,25,2,17.3,18.130871,266,5,8,3,AT,95,SX,5,,,,,,,,,164,8,164,8,28.9,4,29.1,4,82.26,8.53,,,90.79,,87.262,15.053,3.313,18.736
BS123,2006,IBM,M,Medium,8,0.499784742,0.473274902,0.32156539,0.693070173,0.371504784,R21721,Nadina,1.25,1.13,0,1.2,0.7,1.2,0.87,930.708496,147,18,676733,5976074,9,SX,100, ,0, ,0,Sentinel 2,0,100,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13377432,9.30E+101,61411574,N,6.6,N,N,M,C,T,U,TC,OP,2012,2016-02-05,2016-01-01,2.5,15,3,HE,3,15,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,26.262,,,15,1,11.5,15.9334,319,10,8,5,SX,100,,,,,,,,,,,154,8,,,25.4,3,,,105.087,,,,105.087,,47.125,9.347,4.936,5.206
BS123,2006,IBM,M,Medium,8,0.499784742,0.473274902,0.32156539,0.693070173,0.371504784,R21721,Nadina,1.25,1.13,0,1.2,0.7,1.2,0.87,930.708496,147,18,676733,5976074,9,SX,100, ,0, ,0,Sentinel 2,0,100,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13377714,9.30E+101,63001617,N,2,N,N,M,C,T,U,TB,SP,2012,2016-02-01,2016-01-01,0.4,45,8,HE,3,15,,,,,,,,,,,0,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,19.246,,,20,2,14.5,7.03282,274,0,8,3,AT,100,,,,,,,,,,,79,4,,,18.5,2,,,25.372,,,,25.372,,22.065,3.781,0.772,4.84
BS123,2006,IBM,M,Medium,8,0.499784742,0.473274902,0.32156539,0.693070173,0.371504784,R21721,Nadina,1.25,1.13,0,1.2,0.7,1.2,0.87,930.708496,147,18,676733,5976074,9,SX,100, ,0, ,0,Sentinel 2,0,100,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13378224,9.30E+101,63811663,N,1.4,N,N,M,C,T,U,TC,SP,2012,2016-01-29,2016-01-01,0.3,15,3,,,,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,26.968,,,10,1,10.2,7.9303,149,5,8,5,SX,100,,,,,,,,,,,184,8,,,26.3,3,,,55.364,,,,55.364,,24.828,4.924,2.601,2.743
BS124,2006,IBM,L,High,8,0.592927918,0.603706479,0.283630341,0.8217628,0.538132459,R21721,Nadina,1.63,1.88,2.25,1.9,1.92,1.9,1.91,936.894775,270,24,674454,5977568,9,AT,95,SX,5, ,0,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,L,30,13377482,9.30E+101,50932589,N,4.9,N,N,M,C,T,U,TB,SP,2012,2016-03-24,2016-01-01,0.3,25,3,HE,8,45,,2,2,RZ,,,,,,,2,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,21.831,,,15,1,15.1,5.7959,163,5,8,3,AT,95,SX,5,,,,,,,,,89,5,89,5,20.5,3,19.8,3,23.633,1.88,,,25.513,,20.252,3.493,0.768,4.35
BS125,2006,IBM,L,High,7,0.61943021,0.67313534,0.300351501,0.815250218,0.514898717,R21721,Nadina,1.88,2.13,2.25,1.9,2.08,1.9,2.03,939.040833,238,19,674546,5977482,9,AT,95,SX,5, ,0,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,L,30,13377482,9.30E+101,50932589,N,4.9,N,N,M,C,T,U,TB,SP,2012,2016-03-24,2016-01-01,0.3,25,3,HE,8,45,,2,2,RZ,,,,,,,2,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,21.831,,,15,1,15.1,5.7959,163,5,8,3,AT,95,SX,5,,,,,,,,,89,5,89,5,20.5,3,19.8,3,23.633,1.88,,,25.513,,20.252,3.493,0.768,4.35
BS126,2006,IBM,L,High,7,0.721432218,0.722782969,0.676968575,0.768100262,0.091131687,R21721,Nadina,2.5,2.38,0,1.9,1.69,1.9,1.75,872.652954,291,14,647562,5977603,9,PLI,70,SX,20,BL,10,Sentinel 2,70,20,10,0,0,0,0,0,100,0,100,2006,IBM,L,30,13377482,9.30E+101,50932589,N,4.9,N,N,M,C,T,U,TB,SP,2012,2016-03-24,2016-01-01,0.3,25,3,HE,8,45,,2,2,RZ,,,,,,,2,TB,100,4,,,,,,,DND,SBS,mc,2,,,,,N,,21.831,,,15,1,15.1,5.7959,163,5,8,3,AT,95,SX,5,,,,,,,,,89,5,89,5,20.5,3,19.8,3,23.633,1.88,,,25.513,,20.252,3.493,0.768,4.35
BS126,2006,IBM,L,High,7,0.721432218,0.722782969,0.676968575,0.768100262,0.091131687,R21721,Nadina,2.5,2.38,0,1.9,1.69,1.9,1.75,872.652954,291,14,647562,5977603,9,PLI,70,SX,20,BL,10,Sentinel 2,70,20,10,0,0,0,0,0,100,0,100,2006,IBM,L,30,13528145,9.30E+101,52022612,Y,5,N,N,M,C,T,U,TC,SP,2006,2016-01-21,2016-01-01,0.3,45,8,HF,3,25,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,2004-11-01,,PLI,18,10,1,18,1,2720,0,9,1,PLI,70,SX,20,BL,10,,,,,,,18,1,18,1,5.6,1,1.8,1,,,,,,,,,,
BS127,2006,IBM,M,Unburned,7,0.064730104,0.062108457,-0.035923481,0.142082274,0.178005755,R21721,Nadina,0,0,0,0,0,0,0,877.616882,flat,0,658937,5983228,9,SX,55,PLI,40,ACT,5,Sentinel 2,40,55,0,0,0,0,0,5,95,5,100,2006,IBM,M,30,11022797,9.30E+99,29236547,N,7,N,N,M,C,N,U,SL,OP,2013,2015-02-15,2016-01-01,1,40,8,HE,8,25,,2,30,RZ,,,,,,,30,SL,70,3,RZ,30,0,,,,DND,SBS,dk,,,,,,N,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS127,2006,IBM,M,Unburned,7,0.064730104,0.062108457,-0.035923481,0.142082274,0.178005755,R21721,Nadina,0,0,0,0,0,0,0,877.616882,flat,0,658937,5983228,9,SX,55,PLI,40,ACT,5,Sentinel 2,40,55,0,0,0,0,0,5,95,5,100,2006,IBM,M,30,10863106,9.30E+99,24026398,N,6.7,N,N,M,C,T,U,TC,OP,2013,2015-02-17,2016-01-01,0.7,25,8,HE,3,15,5,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,dk,,,,,,Y,1986-01-01,,SX,19,45,4,19,10,1000,0,9,3,SX,55,PLI,40,ACT,5,,,,,,,23,2,28,2,8,1,10.8,2,,,,,,,,,,
BS128,2001,IBM,M,Unburned,7,-0.077712979,-0.079585671,-0.108950138,-0.04864341,0.060306728,R21721,Nadina,0,0,0,0,0,0,0,855.381836,not recorded,not recorded,647244,5983676,9,PLI,80,SX,20, ,0,Sentinel 2,80,20,0,0,0,0,0,0,100,0,100,2001,IBM,M,30,10862662,9.30E+99,92436945,N,31.5,N,N,M,C,T,U,TC,OP,2012,2015-02-12,2016-01-01,1,20,3,HE,3,10,,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,1980-01-01,13.7,PLI,18,50,5,18,23.31315,3132,250,8,2,PLI,80,SX,20,,,,,,,,,32,2,17,1,11.3,2,1.6,1,13.279,1.56,,,14.839,,42.485,5.312,4.216,4.3
BS129,2010,NB,S,Unburned,6,0.06592762,0.050974429,-0.027070403,0.25038299,0.277453393,R21721,Nadina,0,0,0,0,0,0,0,879.007141,290,12,646983,5984237,9,PLI,70,SX,20,BL,10,Sentinel 2,70,20,10,0,0,0,0,0,100,0,100,2010,NB,S,30,13529774,9.30E+99,88887452,N,93.6,N,N,M,C,T,U,TC,OP,2012,2015-02-12,2016-01-01,0.8,15,3,HE,3,5,,2,1,RZ,,,,,,,1,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,1982-01-01,14.063,PLI,18,50,5,18,23.673988,2949,0,8,2,PLI,70,SX,20,BL,10,,,,,,,30,2,16,1,10.6,2,3.1,1,14.031,2.878,1.692,,18.601,,39.797,5.556,4.503,4.191
BS130,2014,DLV,M,Unburned,7,-0.033807405,-0.035433412,-0.040335178,-0.017733395,0.022601783,R21721,Nadina,0,0,0,0,0,0,0,875.676086,325,18,644729,5982978,9,PLI,90,SX,10, ,0,Sentinel 2,90,10,0,0,0,0,0,0,100,0,100,2014,DLV,M,30,11991530,9.30E+99,77296292,N,80.8,N,N,M,C,T,U,TC,OP,2013,2015-02-11,2016-01-01,1,20,9,HE,3,10,,2,4,ES,,,,,,,4,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1982-01-01,0,,,50,5,14,16.55703,3011,0,9,2,PLI,90,SX,10,,,,,,,,,34,2,34,2,8.8,1,8.2,1,0,0,,,0,,23.723,2.794,2.341,2.379
BS131,2001,IBS,M,Unburned,7,-0.037688306,-0.029869318,-0.061919689,-0.013460159,0.04845953,R21721,Nadina,0,0,0,0,0,0,0,905.039795,84,20,643646,5982256,9,PLI,90,SX,10, ,0,Sentinel 2,90,10,0,0,0,0,0,0,100,0,100,2001,IBS,M,30,13766052,9.30E+98,69426160,N,20,N,N,M,C,T,U,TC,OP,2013,2015-01-07,2016-01-01,0.5,10,9,HE,3,15,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1985-01-01,13.511,PLI,18,60,6,18,27.29767,3944,0,9,2,PLI,90,SX,10,,,,,,,,,31,2,31,2,11,2,8,1,14.389,0,,,14.389,,46.902,5.367,4.617,4.684
BS132,2006,IBM,M,High,7,0.889880768,0.887563705,0.85319221,0.951088667,0.097896457,R21721,Nadina,2.9,2.75,2.75,2.4,2.81,2.4,2.69,873.697998,70,12,643589,5981898,9,PLI,90,SX,10, ,0,Sentinel 2,90,10,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766020,9.30E+98,67925756,N,16,N,N,M,C,T,U,TC,SP,2013,2015-01-07,2016-01-01,2,40,8,HE,3,10,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2003-01-01,38,N,,42.321,,,25,2,8.9,24.81007,201,150,8,3,SX,60,BL,20,PLI,20,,,,,,,183,8,183,8,24.3,3,21.2,3,91.233,28.767,34.807,,154.807,92.642,73.589,13.663,9.308,8.304
BS132,2006,IBM,M,High,7,0.889880768,0.887563705,0.85319221,0.951088667,0.097896457,R21721,Nadina,2.9,2.75,2.75,2.4,2.81,2.4,2.69,873.697998,70,12,643589,5981898,9,PLI,90,SX,10, ,0,Sentinel 2,90,10,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766252,9.30E+98,66305553,N,30.8,N,N,M,B,T,U,TC,SP,2013,2015-01-06,2016-01-01,0.5,30,3,HE,3,15,,3,10,BR,,,,,,,10,TC,100,3,,,,,,,DND,SBS,mc,2,,IBM,2007-01-01,71,N,,32.779,,,15,1,9.4,9.96846,120,300,3,3,PLI,90,SX,10,,,,,,,,,143,8,17,1,16.1,2,19,2,41.494,3.638,,,45.132,157.973,23.458,2.737,2.313,2.349
BS133,2001,IBS,M,High,7,0.863865895,0.885846615,0.795235455,0.939341545,0.14410609,R21721,Nadina,2.5,2.63,2.75,0,2.62,0,1.89,957.96344,8,6,643735,5981958,9,PLI,60,SX,40, ,0,Sentinel 2,60,40,0,0,0,0,0,0,100,0,100,2001,IBS,M,30,13766128,9.30E+98,72165938,N,5.7,N,N,M,C,T,U,TC,SP,2008,2015-01-07,2016-01-01,0.4,20,8,HE,8,60,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,2005-01-01,,PLI,18,11,1,18,0,2040,0,9,2,PLI,60,SX,40,,,,,,,,,10,1,10,1,2.3,1,0.6,1,,,,,,,,,,
BS134,2006,IBM,M,High,6,0.596283158,0.661489487,0.275235593,0.768185258,0.492949665,R21721,Nadina,3,2.75,2.88,2.4,2.88,2.4,2.75,849.34491,flat,0,643025,5979980,9,PLI,85,SX,10,BL,5,Sentinel 2,85,10,5,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766207,9.30E+98,66144836,N,4,N,N,M,C,T,U,TC,SP,2008,2015-01-06,2016-01-01,0.5,10,3,HE,8,70,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,2006-01-01,,SX,18,11,1,18,0,1440,0,9,1,SX,60,PLI,40,,,,,,,,,10,1,10,1,0.6,1,2.3,1,,,,,,,,,,
BS134,2006,IBM,M,High,6,0.596283158,0.661489487,0.275235593,0.768185258,0.492949665,R21721,Nadina,3,2.75,2.88,2.4,2.88,2.4,2.75,849.34491,flat,0,643025,5979980,9,PLI,85,SX,10,BL,5,Sentinel 2,85,10,5,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766362,9.30E+98,65284675,N,28.5,N,N,M,C,T,U,TC,OP,2013,2015-01-09,2016-01-01,1,20,8,HE,3,10,,2,5,RZ,,,,,,,5,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1984-01-01,13.498,PLI,18,55,5,18,22.300249,3523,0,9,2,PLI,85,SX,10,BL,5,,,,,,,32,2,32,2,11.3,2,7,1,5.439,0,0,,5.439,,40.581,4.957,4.285,4.139
BS135,2006,IBM,M,Medium,7,0.515112119,0.495288968,0.297470182,0.679364622,0.381894439,R21721,Nadina,2.7,2.25,2.5,2,2.5,2,2.36,867.325134,278,46,646624,5983470,9,SX,80,PLI,20, ,0,Sentinel 2,20,80,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,10862574,9.30E+99,84746453,N,90.4,H,N,M,C,T,U,TC,OP,2013,2015-02-11,2016-01-01,1,35,8,HE,8,20,,3,5,BR,,,,,,,5,TC,100,3,,,,,,,DND,SBS,mc,2,,,,,Y,1984-01-01,14.704,PLI,19,35,3,19,9.73581,1133,0,8,2,PLI,85,SX,15,,,,,,,,,28,2,23,2,10.5,2,7,1,10.682,0,,,10.682,,15.38,1.751,1.514,1.535
BS135,2006,IBM,M,Medium,7,0.515112119,0.495288968,0.297470182,0.679364622,0.381894439,R21721,Nadina,2.7,2.25,2.5,2,2.5,2,2.36,867.325134,278,46,646624,5983470,9,SX,80,PLI,20, ,0,Sentinel 2,20,80,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,10863377,9.30E+99,89526782,N,6.9,N,N,M,C,T,U,TC,OP,2013,2015-02-26,2016-01-01,1,20,8,HE,3,5,5,,,,,,,,,,0,TC,100,3,,,,,,,DND,SBS,mc,2,,IBM,2003-01-01,38,N,,39.774,,,35,3,10.2,24.934721,223,100,8,3,SX,80,PLI,20,,,,,,,,,153,8,133,7,23.3,3,18.1,2,119.686,29.306,,,148.992,85.369,68.484,12.241,7.073,7.396
BS136,2006,IBM,M,Medium,7,0.441266656,0.423980772,0.20201683,0.640767515,0.438750684,R21721,Nadina,2.8,2.5,2.38,2,2.58,2,2.42,949.435181,12,65,646786,5983025,9,SX,65,PLI,25,BL,10,Sentinel 2,25,65,10,0,0,0,0,0,100,0,100,2006,IBM,M,30,10863577,9.30E+99,88976425,N,16.5,N,N,M,C,T,U,TC,OP,2013,2015-02-26,2016-01-01,1.5,25,8,HE,3,5,5,2,1,RZ,,,,,,,1,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2003-01-01,19,N,,50.178,,,35,3,9.5,34.74453,251,150,8,3,SX,65,PLI,25,BL,10,,,,,,,183,8,133,7,25.3,3,17.1,2,138.369,43.578,18.61,,200.557,40.713,95.517,17.348,10.97,10.54
BS137,2001,IBM,M,Unburned,7,-0.054665293,-0.054983914,-0.069585741,-0.039029837,0.030555904,R21721,Nadina,0,0,0,0,0,0,0,844.446289,flat,0,649917,5983526,9,SX,80,PLI,20, ,0,Sentinel 2,20,80,0,0,0,0,0,0,100,0,100,2001,IBM,M,30,10862545,9.30E+99,10276656,N,9.5,N,N,F,C,T,U,TC,OP,2013,2015-02-12,2016-01-01,0.7,15,3,HE,3,5,,2,1,RZ,,,,,,,1,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,Y,1980-01-01,,SX,18,50,5,18,10,800,0,9,1,SX,80,PLI,20,,,,,,,,,28,2,33,2,9,1,13.2,2,,,,,,,,,,
